dataset,method,family,seed,fit_time_sec,n_iter,n_model_evals,rmse,converged,error,theta_init_source,zzu_best_transform
exponential_additive,log_smear,linearized_ols,1,2.5707999999902142e-05,,,378.01721114141344,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,1,2.74580000003688e-05,,,19.842322466751956,,,,
exponential_additive,reciprocal_smear,linearized_ols,1,2.5875000000397108e-05,,,19.842314503538383,,,,
exponential_additive,power_0.5_smear,linearized_ols,1,2.85410000002706e-05,,,6.464535419416994,,,,
exponential_additive,power_2_smear,linearized_ols,1,2.770799999973761e-05,,,16.3167946106828,,,,
exponential_additive,boxcox_no_smear,linearized_ols,1,0.005491457999999838,,,5.887310185366466,,,,
exponential_additive,boxcox_smear,linearized_ols,1,0.005411542000000047,,,6.165776732778539,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,1,0.00610458399999958,,,6.378726175722585,,,,
exponential_additive,yeojohnson_smear,linearized_ols,1,0.006058499999999967,,,6.595668528056692,,,,
exponential_additive,GD,nonlinear,1,0.12472512499999988,5000.0,35001.0,4.673142140695854,False,,heuristic,
exponential_additive,GN,nonlinear,1,0.0007508750000000397,21.0,148.0,4.680148391476531,True,,heuristic,
exponential_additive,BFGS,nonlinear,1,0.0015471250000000936,20.0,311.0,4.680148391123319,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,1,0.003130333999999735,34.0,514.0,4.753218429915322,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,1,0.0025098749999998837,34.0,513.0,4.680148392280282,True,,zzu_screen,
exponential_additive,identity,linearized_ols,2,2.849999999998687e-05,,,8.50588699372051,,,,
exponential_additive,log_no_smear,linearized_ols,2,2.770899999982035e-05,,,58.78426191482008,,,,
exponential_additive,log_smear,linearized_ols,2,2.5708999999984883e-05,,,1823.5790780250932,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,2,2.8666999999593656e-05,,,29.156043413257656,,,,
exponential_additive,reciprocal_smear,linearized_ols,2,2.5500000000011624e-05,,,29.156032398273823,,,,
exponential_additive,power_0.5_smear,linearized_ols,2,2.958399999997141e-05,,,5.5992633667832665,,,,
exponential_additive,power_2_smear,linearized_ols,2,2.7624999999975586e-05,,,13.289634789960328,,,,
exponential_additive,boxcox_no_smear,linearized_ols,2,0.005456791999999933,,,5.592849309969096,,,,
exponential_additive,boxcox_smear,linearized_ols,2,0.005551542000000076,,,4.898380122803649,,,,
exponential_additive,yeojohnson_no_smear,linearized_ols,2,0.006092291999999944,,,6.184039159697885,,,,
exponential_additive,yeojohnson_smear,linearized_ols,2,0.006077667000000009,,,5.695725873216355,,,,
exponential_additive,GD,nonlinear,2,0.12448916600000004,5000.0,35001.0,4.741139238242191,False,,heuristic,
exponential_additive,GN,nonlinear,2,0.0008617909999997231,25.0,176.0,4.726527676850367,True,,heuristic,
exponential_additive,BFGS,nonlinear,2,0.0014145000000000962,19.0,290.0,4.726527676454516,True,,heuristic,
exponential_additive,ZZU,zzu_hybrid,2,0.001359249999999701,12.0,182.0,19.090014291214345,True,,,log_smear
exponential_additive,BFGS_warmstart,nonlinear,2,0.0008891250000000461,12.0,181.0,29.156029203573606,True,,zzu_screen,
exponential_additive,identity,linearized_ols,3,2.8082999999679004e-05,,,8.568700803480501,,,,
exponential_additive,log_no_smear,linearized_ols,3,2.820899999989024e-05,,,19.618705116421886,,,,
exponential_additive,log_smear,linearized_ols,3,2.591599999979266e-05,,,328.02867593589895,,,,
exponential_additive,reciprocal_no_smear,linearized_ols,3,2.700000000022129e-05,,,23.748977631671654,,,,
exponential_additive,reciprocal_smear,linearized_ols,3,2.562499999969603e-05,,,23.74897104356968,,,,
exponential_additive,power_0.5_smear,linearized_ols,3,2.829100000001361e-05,,,6.7964598120859705,,,,
exponential_additive,power_2_smear,linearized_ols,3,2.6832999999726326e-05,,,15.891334029281321,,,,
exponential_additive,boxcox_no_smear,linearized_ols,3,0.0053914170000002315,,,6.5801832010543695,,,,
